,alcaldia,longitud,latitud,alcaldia_id,año
2162,Iztapalapa,-99.062258,19.38162,007,2020
2163,Iztapalapa,-99.062558,19.38162,007,2020
2164,Iztapalapa,-99.007741,19.363564,007,2020
2165,Iztapalapa,-99.098627,19.319434,007,2020
2166,Iztapalapa,-99.073568,19.304494,007,2020
2167,Iztapalapa,-99.038809,19.373771,007,2020
2168,Iztapalapa,-99.081001,19.317132,007,2020
2169,Iztapalapa,-98.999259,19.366025,007,2020
2170,Iztapalapa,-99.001488,19.365048,007,2020
2171,Iztapalapa,-99.04459,19.350602,007,2020
2172,Iztapalapa,-99.078889,19.326998,007,2020
2173,Iztapalapa,-99.09742,19.359618,007,2020
2174,Iztapalapa,-99.02203,19.351424,007,2020
2175,Iztapalapa,-99.02203,19.351424,007,2020
2176,Iztapalapa,-98.984718,19.337471,007,2020
2177,Iztapalapa,-99.067274,19.376372,007,2020
2178,Iztapalapa,-99.026806,19.355393,007,2020
2179,Iztapalapa,-99.026275,19.355357,007,2020
2180,Iztapalapa,-99.083478,19.346671,007,2020
2181,Iztapalapa,-99.01934,19.351225,007,2020
2182,Iztapalapa,-99.076703,19.297015,007,2020
2183,Iztapalapa,-99.083176,19.34658,007,2020
2184,Iztapalapa,-99.022505,19.358895,007,2020
2185,Iztapalapa,-99.072675,19.37832,007,2020
2186,Iztapalapa,-99.053535,19.321796,007,2020
2187,Iztapalapa,-99.038045,19.336676,007,2020
2188,Iztapalapa,-98.998797,19.341898,007,2020
2189,Iztapalapa,-99.068084,19.370584,007,2020
2190,Iztapalapa,-99.099275,19.348631,007,2020
2191,Iztapalapa,-99.064806,19.374805,007,2020
2192,Iztapalapa,-99.028155,19.354347,007,2020
2193,Iztapalapa,-99.079018,19.345231,007,2020
2194,Iztapalapa,-99.064641,19.37409,007,2020
2195,Iztapalapa,-99.100348,19.362589,007,2020
2196,Iztapalapa,-99.067523,19.327122,007,2020
2197,Iztapalapa,-99.066512,19.314412,007,2020
2198,Iztapalapa,-99.032192,19.350135,007,2020
2199,Iztapalapa,-99.066682,19.295485,007,2020
2200,Iztapalapa,-99.058401,19.325152,007,2020
2201,Iztapalapa,-99.031772,19.3778,007,2020
2202,Iztapalapa,-98.993375,19.3669,007,2020
2203,Iztapalapa,-98.995946,19.36826,007,2020
2204,Iztapalapa,-99.072518,19.301476,007,2020
2205,Iztapalapa,-99.027904,19.38413,007,2020
2206,Iztapalapa,-99.072236,19.344968,007,2020
2207,Iztapalapa,-99.051967,19.335262,007,2020
2208,Iztapalapa,-99.076293,19.299789,007,2020
2209,Iztapalapa,-99.075727,19.345213,007,2020
2210,Iztapalapa,-99.072583,19.382002,007,2020
2211,Iztapalapa,-99.066628,19.312766,007,2020
2212,Iztapalapa,-99.020244,19.355524,007,2020
2213,Iztapalapa,-99.102027,19.330246,007,2020
2214,Iztapalapa,-99.019592,19.348479,007,2020
2215,Iztapalapa,-99.05757,19.323047,007,2020
2216,Iztapalapa,-99.053234,19.325958,007,2020
2217,Iztapalapa,-99.037237,19.357898,007,2020
2218,Iztapalapa,-99.068148,19.329742,007,2020
2219,Iztapalapa,-99.049018,19.325849,007,2020
2220,Iztapalapa,-99.072674,19.305899,007,2020
2221,Iztapalapa,-98.982431,19.33864,007,2020
2222,Iztapalapa,-99.024337,19.384235,007,2020
2223,Iztapalapa,-99.070099,19.342797,007,2020
2224,Iztapalapa,-99.007932,19.361784,007,2020
2225,Iztapalapa,-99.02131,19.359583,007,2020
2226,Iztapalapa,-99.016704,19.361403,007,2020
2227,Iztapalapa,-99.065088,19.295564,007,2020
2228,Iztapalapa,-99.008424,19.363787,007,2020
2229,Iztapalapa,-99.067697,19.311094,007,2020
2230,Iztapalapa,-99.034802,19.344959,007,2020
2231,Iztapalapa,-99.066797,19.314796,007,2020
2232,Iztapalapa,-99.067675,19.311406,007,2020
2233,Iztapalapa,-99.028809,19.347391,007,2020
2234,Iztapalapa,-99.033525,19.352081,007,2020
2235,Iztapalapa,-99.022583,19.350605,007,2020
2236,Iztapalapa,-99.034765,19.344634,007,2020
2237,Iztapalapa,-99.014961,19.360439,007,2020
2238,Iztapalapa,-99.067505,19.304521,007,2020
2239,Iztapalapa,-99.029726,19.333841,007,2020
2240,Iztapalapa,-99.01499,19.360784,007,2020
2241,Iztapalapa,-99.029182,19.346157,007,2020
2242,Iztapalapa,-99.042617,19.338525,007,2020
2243,Iztapalapa,-99.069397,19.297743,007,2020
2244,Iztapalapa,-99.039559,19.330278,007,2020
2245,Iztapalapa,-99.035146,19.353176,007,2020
2246,Iztapalapa,-99.030913,19.350269,007,2020
2247,Iztapalapa,-99.073857,19.304342,007,2020
2248,Iztapalapa,-99.01895,19.376885,007,2020
2249,Iztapalapa,-99.066102,19.33697,007,2020
2250,Iztapalapa,-99.097555,19.358338,007,2020
2251,Iztapalapa,-99.079839,19.302037,007,2020
2252,Iztapalapa,-99.034812,19.344719,007,2020
2253,Iztapalapa,-99.026362,19.353173,007,2020
2254,Iztapalapa,-99.070836,19.362974,007,2020
2255,Iztapalapa,-99.072619,19.320181,007,2020
2256,Iztapalapa,-99.066197,19.374577,007,2020
2257,Iztapalapa,-99.05717,19.327124,007,2020
2258,Iztapalapa,-99.069454,19.380767,007,2020
2259,Iztapalapa,-99.059613,19.322316,007,2020
2260,Iztapalapa,-99.026025,19.382554,007,2020
2261,Iztapalapa,-99.076494,19.352878,007,2020
2262,Iztapalapa,-99.000386,19.352076,007,2020
2263,Iztapalapa,-99.073994,19.307707,007,2020
2264,Iztapalapa,-99.072152,19.379371,007,2020
2265,Iztapalapa,-99.09128,19.384954,007,2020
2266,Iztapalapa,-99.021249,19.347448,007,2020
2267,Iztapalapa,-99.016458,19.358103,007,2020
2268,Iztapalapa,-99.008437,19.362405,007,2020
2269,Iztapalapa,-99.016364,19.358497,007,2020
2270,Iztapalapa,-99.061113,19.338001,007,2020
2271,Iztapalapa,-99.075865,19.328089,007,2020
2272,Iztapalapa,-99.081759,19.316362,007,2020
2273,Iztapalapa,-99.061582,19.380166,007,2020
2274,Iztapalapa,-99.026339,19.348283,007,2020
2275,Iztapalapa,-99.029387,19.382747,007,2020
2276,Iztapalapa,-99.07339,19.317587,007,2020
2277,Iztapalapa,-99.075241,19.381996,007,2020
2278,Iztapalapa,-99.079697,19.320854,007,2020
2279,Iztapalapa,-99.020429,19.353715,007,2020
2280,Iztapalapa,-99.069419,19.297218,007,2020
2281,Iztapalapa,-99.065472,19.380899,007,2020
2282,Iztapalapa,-99.020765,19.347094,007,2020
2283,Iztapalapa,-99.000855,19.33451,007,2020
2284,Iztapalapa,-98.996158,19.3365,007,2020
2285,Iztapalapa,-98.994254,19.353905,007,2020
2286,Iztapalapa,-99.027363,19.335844,007,2020
2287,Iztapalapa,-99.008743,19.338344,007,2020
2288,Iztapalapa,-99.00887,19.338343,007,2020
2289,Iztapalapa,-99.008799,19.338647,007,2020
2290,Iztapalapa,-99.008703,19.338142,007,2020
2291,Iztapalapa,-98.993259,19.352342,007,2020
2292,Iztapalapa,-98.998248,19.337598,007,2020
2293,Iztapalapa,-99.019708,19.335604,007,2020
2294,Iztapalapa,-99.021192,19.335764,007,2020
2295,Iztapalapa,-99.007461,19.361538,007,2020
2296,Iztapalapa,-99.024276,19.368427,007,2020
2297,Iztapalapa,-99.016236,19.345758,007,2020
2298,Iztapalapa,-99.029061,19.324916,007,2020
2299,Iztapalapa,-99.022301,19.336044,007,2020
2300,Iztapalapa,-99.022437,19.367699,007,2020
2301,Iztapalapa,-99.023403,19.334791,007,2020
2302,Iztapalapa,-99.026428,19.337004,007,2020
2303,Iztapalapa,-99.022916,19.338814,007,2020
2304,Iztapalapa,-99.023916,19.338428,007,2020
2305,Iztapalapa,-99.022472,19.339674,007,2020
2306,Iztapalapa,-99.025722,19.32257,007,2020
2307,Iztapalapa,-99.03404,19.325794,007,2020
2308,Iztapalapa,-99.026974,19.327263,007,2020
2309,Iztapalapa,-99.027262,19.327577,007,2020
2310,Iztapalapa,-98.995945,19.336081,007,2020
2311,Iztapalapa,-99.027708,19.349777,007,2020
2312,Iztapalapa,-99.030679,19.330051,007,2020
2313,Iztapalapa,-99.035784,19.329172,007,2020
2314,Iztapalapa,-99.036677,19.326506,007,2020
2315,Iztapalapa,-99.030959,19.329454,007,2020
2316,Iztapalapa,-99.030745,19.330579,007,2020
2317,Iztapalapa,-99.035613,19.328222,007,2020
2318,Iztapalapa,-99.030949,19.329471,007,2020
2319,Iztapalapa,-98.996109,19.337357,007,2020
2320,Iztapalapa,-99.029752,19.326441,007,2020
2321,Iztapalapa,-99.03008,19.325227,007,2020
2322,Iztapalapa,-99.03452,19.328503,007,2020
2323,Iztapalapa,-99.075403,19.304945,007,2020
2324,Iztapalapa,-99.075909,19.371265,007,2020
2325,Iztapalapa,-99.029788,19.382649,007,2020
2326,Iztapalapa,-99.045336,19.351777,007,2020
2327,Iztapalapa,-99.034741,19.344694,007,2020
2328,Magdalena Contreras,-99.257245,19.319943,,2020
2329,Magdalena Contreras,-99.25833,19.31764,,2020
2330,Magdalena Contreras,-99.258213,19.312836,,2020
2331,Magdalena Contreras,-99.265941,19.300921,,2020
2332,Magdalena Contreras,-99.252519,19.31867,,2020
2333,Magdalena Contreras,-99.240216,19.299551,,2020
2334,Magdalena Contreras,-99.244111,19.295171,,2020
2335,Magdalena Contreras,-99.26513,19.31269,,2020
2336,Magdalena Contreras,-99.267716,19.310108,,2020
2337,Magdalena Contreras,-99.24278,19.300373,,2020
2338,Magdalena Contreras,-99.263784,19.302368,,2020
2339,Magdalena Contreras,-99.236704,19.298315,,2020
2340,Magdalena Contreras,-99.265664,19.312244,,2020
2341,Magdalena Contreras,-99.265664,19.312244,,2020
2342,Magdalena Contreras,-99.265006,19.30195,,2020
2343,Magdalena Contreras,-99.261205,19.310663,,2020
2344,Magdalena Contreras,-99.262908,19.313595,,2020
2345,Magdalena Contreras,-99.265532,19.312606,,2020
2346,Magdalena Contreras,-99.253121,19.311725,,2020
2347,Magdalena Contreras,-99.25504,19.301395,,2020
2348,Magdalena Contreras,-99.264458,19.301972,,2020
2349,Magdalena Contreras,-99.236016,19.299692,,2020
2350,Magdalena Contreras,-99.253386,19.317641,,2020
2351,Magdalena Contreras,-99.264226,19.312331,,2020
2352,Magdalena Contreras,-99.250329,19.295854,,2020
2353,Magdalena Contreras,-99.271099,19.306099,,2020
2354,Magdalena Contreras,-99.262916,19.310677,,2020
2355,Magdalena Contreras,-99.247053,19.320261,,2020
2356,Magdalena Contreras,-99.245567,19.319652,,2020
2357,Magdalena Contreras,-99.264654,19.308035,,2020
2358,Magdalena Contreras,-99.25212,19.314774,,2020
2359,Magdalena Contreras,-99.253177,19.325473,,2020
2360,Magdalena Contreras,-99.240295,19.29799,,2020
2361,Magdalena Contreras,-99.254683,19.294611,,2020
2362,Magdalena Contreras,-99.256704,19.294561,,2020
2363,Magdalena Contreras,-99.252461,19.30369,,2020
2364,Magdalena Contreras,-99.264276,19.31326,,2020
2365,Magdalena Contreras,-99.246614,19.295324,,2020
2366,Magdalena Contreras,-99.244307,19.299491,,2020
2367,Magdalena Contreras,-99.262384,19.311893,,2020
2368,Magdalena Contreras,-99.251159,19.319707,,2020
2369,Magdalena Contreras,-99.237236,19.296552,,2020
2370,Magdalena Contreras,-99.2576,19.3207,,2020
2371,Magdalena Contreras,-99.249156,19.295831,,2020
2372,Magdalena Contreras,-99.245272,19.299973,,2020
2373,Magdalena Contreras,-99.243281,19.295216,,2020
2374,Magdalena Contreras,-99.266428,19.301926,,2020
2375,Magdalena Contreras,-99.266257,19.301403,,2020
2376,Magdalena Contreras,-99.253818,19.301624,,2020
2377,Magdalena Contreras,-99.266799,19.302606,,2020
2378,Magdalena Contreras,-99.236477,19.294891,,2020
2379,Magdalena Contreras,-99.267319,19.301576,,2020
2380,Magdalena Contreras,-99.252754,19.301518,,2020
2381,Magdalena Contreras,-99.267005,19.302014,,2020
2382,Magdalena Contreras,-99.264475,19.301557,,2020
2383,Magdalena Contreras,-99.2672,19.301664,,2020
2384,Magdalena Contreras,-99.245461,19.296818,,2020
2385,Magdalena Contreras,-99.268822,19.302303,,2020
2386,Magdalena Contreras,-99.255931,19.299319,,2020
2387,Magdalena Contreras,-99.266516,19.301857,,2020
2388,Magdalena Contreras,-99.270012,19.303908,,2020
2389,Magdalena Contreras,-99.26655,19.301734,,2020
2390,Magdalena Contreras,-99.254123,19.301258,,2020
2391,Magdalena Contreras,-99.246073,19.294718,,2020
2392,Magdalena Contreras,-99.266643,19.302426,,2020
2393,Magdalena Contreras,-99.236294,19.294854,,2020
2394,Magdalena Contreras,-99.266218,19.302503,,2020
2395,Magdalena Contreras,-99.256242,19.301002,,2020
2396,Magdalena Contreras,-99.266889,19.302586,,2020
2397,Magdalena Contreras,-99.23821,19.29596,,2020
2398,Magdalena Contreras,-99.266898,19.302608,,2020
2399,Magdalena Contreras,-99.266898,19.302608,,2020
2400,Magdalena Contreras,-99.236289,19.294555,,2020
2401,Magdalena Contreras,-99.255537,19.301316,,2020
2402,Magdalena Contreras,-99.254728,19.301345,,2020
2403,Magdalena Contreras,-99.254802,19.301277,,2020
2404,Magdalena Contreras,-99.2556,19.300515,,2020
2405,Magdalena Contreras,-99.268576,19.302176,,2020
2406,Magdalena Contreras,-99.268364,19.302512,,2020
2407,Magdalena Contreras,-99.242147,19.295728,,2020
2408,Magdalena Contreras,-99.260452,19.319724,,2020
2409,Magdalena Contreras,-99.267648,19.308054,,2020
2410,Magdalena Contreras,-99.269459,19.309098,,2020
2411,Magdalena Contreras,-99.252264,19.307484,,2020
2412,Magdalena Contreras,-99.268367,19.308266,,2020
2413,Magdalena Contreras,-99.270746,19.302018,,2020
2414,Magdalena Contreras,-99.237528,19.295237,,2020
2415,Magdalena Contreras,-99.269259,19.303371,,2020
2416,Magdalena Contreras,-99.268391,19.30145,,2020
2417,Magdalena Contreras,-99.269256,19.303679,,2020
2418,Magdalena Contreras,-99.256044,19.300961,,2020
2419,Magdalena Contreras,-99.266396,19.301153,,2020
2420,Magdalena Contreras,-99.26621,19.302472,,2020
2421,Magdalena Contreras,-99.257372,19.299341,,2020
2422,Magdalena Contreras,-99.268753,19.302301,,2020
2423,Magdalena Contreras,-99.257541,19.298738,,2020
2424,Magdalena Contreras,-99.254786,19.300833,,2020
2425,Magdalena Contreras,-99.255784,19.300482,,2020
2426,Magdalena Contreras,-99.266211,19.302366,,2020
2427,Magdalena Contreras,-99.268737,19.301778,,2020
2428,Magdalena Contreras,-99.268603,19.308208,,2020
2429,Magdalena Contreras,-99.269495,19.308451,,2020
2430,Magdalena Contreras,-99.244283,19.300598,,2020
2431,Magdalena Contreras,-99.272087,19.304374,,2020
2432,Magdalena Contreras,-99.269784,19.310826,,2020
2433,Magdalena Contreras,-99.242865,19.300265,,2020
2434,Magdalena Contreras,-99.259752,19.317478,,2020
2435,Magdalena Contreras,-99.25608,19.306637,,2020
2436,Magdalena Contreras,-99.267978,19.301271,,2020
2437,Magdalena Contreras,-99.256489,19.323447,,2020
2438,Magdalena Contreras,-99.245201,19.297185,,2020
2439,Magdalena Contreras,-99.272087,19.304374,,2020
2440,Magdalena Contreras,-99.272087,19.304374,,2020
2441,Magdalena Contreras,-99.261472,19.30734,,2020
2442,Magdalena Contreras,-99.25421,19.301375,,2020
2443,Magdalena Contreras,-99.237989,19.295245,,2020
2444,Magdalena Contreras,-99.267132,19.301952,,2020
2445,Magdalena Contreras,-99.267067,19.301838,,2020
2446,Magdalena Contreras,-99.27009,19.303508,,2020
2447,Magdalena Contreras,-99.246232,19.293065,,2020
2448,Magdalena Contreras,-99.254155,19.315967,,2020
2449,Magdalena Contreras,-99.248032,19.304664,,2020
2450,Magdalena Contreras,-99.245845,19.297767,,2020
2451,Magdalena Contreras,-99.262985,19.312609,,2020
2452,Magdalena Contreras,-99.251335,19.306903,,2020
2453,Magdalena Contreras,-99.247345,19.326702,,2020
2454,Magdalena Contreras,-99.258375,19.299529,,2020
2455,Magdalena Contreras,-99.266169,19.302474,,2020
2456,Magdalena Contreras,-99.267581,19.309665,,2020
2457,Magdalena Contreras,-99.269525,19.309938,,2020
2458,Magdalena Contreras,-99.251206,19.312664,,2020
2459,Magdalena Contreras,-99.270449,19.309216,,2020
2460,Magdalena Contreras,-99.248749,19.294502,,2020
2461,Magdalena Contreras,-99.263773,19.302677,,2020
2462,Magdalena Contreras,-99.252562,19.305436,,2020
2463,Magdalena Contreras,-99.241215,19.29717,,2020
2464,Magdalena Contreras,-99.249083,19.294684,,2020
2465,Magdalena Contreras,-99.268481,19.307611,,2020
2466,Magdalena Contreras,-99.248916,19.294668,,2020
2467,Magdalena Contreras,-99.249114,19.314456,,2020
2468,Magdalena Contreras,-99.270901,19.303596,,2020
2469,Magdalena Contreras,-99.248904,19.294429,,2020
2470,Magdalena Contreras,-99.267441,19.309788,,2020
2471,Magdalena Contreras,-99.265501,19.301782,,2020
2472,Magdalena Contreras,-99.268491,19.307885,,2020
2473,Magdalena Contreras,-99.256621,19.301244,,2020
2474,Magdalena Contreras,-99.268649,19.301498,,2020
2475,Magdalena Contreras,-99.269285,19.303214,,2020
2476,Magdalena Contreras,-99.237856,19.296133,,2020
2477,Magdalena Contreras,-99.269237,19.303188,,2020
2478,Magdalena Contreras,-99.255812,19.300425,,2020
2479,Magdalena Contreras,-99.268455,19.30507,,2020
2480,Magdalena Contreras,-99.266694,19.302464,,2020
2481,Magdalena Contreras,-99.244056,19.295119,,2020
2482,Magdalena Contreras,-99.244541,19.297065,,2020
2483,Magdalena Contreras,-99.26542,19.309141,,2020
2484,Magdalena Contreras,-99.264132,19.307537,,2020
2485,Magdalena Contreras,-99.261058,19.310722,,2020
2486,Magdalena Contreras,-99.269669,19.310344,,2020
2487,Magdalena Contreras,-99.269669,19.310344,,2020
2488,Magdalena Contreras,-99.267571,19.310018,,2020
2489,Magdalena Contreras,-99.25881,19.301645,,2020
2490,Magdalena Contreras,-99.268576,19.301585,,2020
2491,Magdalena Contreras,-99.269033,19.302236,,2020
2492,Magdalena Contreras,-99.270395,19.303283,,2020
2493,Magdalena Contreras,-99.268546,19.302175,,2020
2494,Magdalena Contreras,-99.271314,19.304548,,2020
2495,Magdalena Contreras,-99.265297,19.301526,,2020
2496,Magdalena Contreras,-99.270722,19.306615,,2020
2497,Magdalena Contreras,-99.270178,19.30571,,2020
2498,Magdalena Contreras,-99.238715,19.295021,,2020
2499,Magdalena Contreras,-99.27021,19.30683,,2020
2500,Magdalena Contreras,-99.269636,19.305053,,2020
2501,Magdalena Contreras,-99.237842,19.295755,,2020
2502,Magdalena Contreras,-99.248833,19.295039,,2020
2503,Magdalena Contreras,-99.266696,19.302546,,2020
2504,Magdalena Contreras,-99.269389,19.30975,,2020
2505,Magdalena Contreras,-99.264159,19.30722,,2020
2506,Magdalena Contreras,-99.268479,19.308922,,2020
2507,Magdalena Contreras,-99.268524,19.310854,,2020
2508,Magdalena Contreras,-99.270953,19.307304,,2020
2509,Magdalena Contreras,-99.256303,19.31935,,2020
2510,Magdalena Contreras,-99.261958,19.309151,,2020
2511,Magdalena Contreras,-99.262694,19.308519,,2020
2512,Magdalena Contreras,-99.270953,19.307304,,2020
2513,Magdalena Contreras,-99.261916,19.309359,,2020
2514,Magdalena Contreras,-99.244222,19.328076,,2020
2515,Magdalena Contreras,-99.264159,19.30722,,2020
2516,Magdalena Contreras,-99.262163,19.30941,,2020
2517,Magdalena Contreras,-99.26947,19.305409,,2020
2518,Magdalena Contreras,-99.250583,19.31421,,2020
2519,Magdalena Contreras,-99.266219,19.3091,,2020
2520,Magdalena Contreras,-99.250351,19.315494,,2020
2521,Magdalena Contreras,-99.2454,19.296923,,2020
2522,Magdalena Contreras,-99.263384,19.312348,,2020
2523,Magdalena Contreras,-99.26968,19.305702,,2020
2524,Magdalena Contreras,-99.268614,19.309984,,2020
2525,Magdalena Contreras,-99.264044,19.314215,,2020
2526,Magdalena Contreras,-99.264044,19.314215,,2020
2527,Magdalena Contreras,-99.27123,19.304862,,2020
2528,Magdalena Contreras,-99.270368,19.308687,,2020
2529,Magdalena Contreras,-99.267904,19.31058,,2020
2530,Magdalena Contreras,-99.256829,19.323111,,2020
2531,Magdalena Contreras,-99.271652,19.302883,,2020
2532,Magdalena Contreras,-99.269966,19.309718,,2020
2533,Magdalena Contreras,-99.268575,19.301585,,2020
2534,Magdalena Contreras,-99.27195,19.304812,,2020
2535,Magdalena Contreras,-99.269776,19.309742,,2020
2536,Magdalena Contreras,-99.269326,19.30823,,2020
2537,Magdalena Contreras,-99.271033,19.308669,,2020
2538,Magdalena Contreras,-99.268851,19.308887,,2020
2539,Magdalena Contreras,-99.269694,19.311113,,2020
2540,Magdalena Contreras,-99.26976,19.311034,,2020
2541,Magdalena Contreras,-99.271059,19.30869,,2020
2542,Magdalena Contreras,-99.239208,19.299157,,2020
2543,Magdalena Contreras,-99.265313,19.308261,,2020
2544,Magdalena Contreras,-99.263124,19.310299,,2020
2545,Magdalena Contreras,-99.2631,19.30967,,2020
2546,Magdalena Contreras,-99.263947,19.31339,,2020
2547,Magdalena Contreras,-99.261046,19.311744,,2020
2548,Magdalena Contreras,-99.264294,19.313134,,2020
2549,Magdalena Contreras,-99.271374,19.304492,,2020
2550,Magdalena Contreras,-99.27012,19.305022,,2020
2551,Magdalena Contreras,-99.26828,19.308735,,2020
2552,Magdalena Contreras,-99.271025,19.307342,,2020
2553,Magdalena Contreras,-99.269542,19.307821,,2020
2554,Magdalena Contreras,-99.265826,19.310041,,2020
2555,Magdalena Contreras,-99.257047,19.29214,,2020
2556,Magdalena Contreras,-99.262931,19.313281,,2020
2557,Magdalena Contreras,-99.263044,19.312698,,2020
2558,Magdalena Contreras,-99.265322,19.311813,,2020
2559,Magdalena Contreras,-99.271887,19.30491,,2020
2560,Magdalena Contreras,-99.26392,19.31122,,2020
2561,Magdalena Contreras,-99.236704,19.298315,,2020
2562,Magdalena Contreras,-99.263804,19.312054,,2020
2563,Magdalena Contreras,-99.267325,19.310652,,2020
2564,Magdalena Contreras,-99.262152,19.316457,,2020
2565,Magdalena Contreras,-99.257479,19.316743,,2020
2566,Magdalena Contreras,-99.263121,19.315451,,2020
2567,Magdalena Contreras,-99.265748,19.310084,,2020
2568,Magdalena Contreras,-99.263856,19.312872,,2020
2569,Magdalena Contreras,-99.26151,19.310021,,2020
2570,Magdalena Contreras,-99.262817,19.310582,,2020
2571,Magdalena Contreras,-99.262176,19.309341,,2020
2572,Magdalena Contreras,-99.264445,19.310839,,2020
2573,Magdalena Contreras,-99.245005,19.326758,,2020
2574,Magdalena Contreras,-99.252763,19.32458,,2020
2575,Magdalena Contreras,-99.239919,19.30189,,2020
2576,Magdalena Contreras,-99.263551,19.314728,,2020
2577,Magdalena Contreras,-99.264293,19.31282,,2020
2578,Magdalena Contreras,-99.261336,19.30644,,2020
2579,Magdalena Contreras,-99.264392,19.313462,,2020
2580,Magdalena Contreras,-99.263887,19.309794,,2020
2581,Magdalena Contreras,-99.264089,19.310364,,2020
2582,Magdalena Contreras,-99.25511,19.301864,,2020
2583,Magdalena Contreras,-99.264293,19.31282,,2020
2584,Magdalena Contreras,-99.263764,19.312827,,2020
2585,Magdalena Contreras,-99.261123,19.312271,,2020
2586,Magdalena Contreras,-99.260606,19.307888,,2020
2587,Magdalena Contreras,-99.263864,19.309433,,2020
2588,Magdalena Contreras,-99.269997,19.30853,,2020
2589,Magdalena Contreras,-99.269997,19.30853,,2020
2590,Magdalena Contreras,-99.260763,19.308463,,2020
2591,Magdalena Contreras,-99.264239,19.303009,,2020
2592,Magdalena Contreras,-99.257331,19.316673,,2020
2593,Magdalena Contreras,-99.254162,19.314717,,2020
2594,Magdalena Contreras,-99.256548,19.320981,,2020
2595,Magdalena Contreras,-99.255769,19.3072,,2020
2596,Magdalena Contreras,-99.255769,19.3072,,2020
2597,Magdalena Contreras,-99.26247,19.304498,,2020
2598,Magdalena Contreras,-99.259329,19.315993,,2020
2599,Magdalena Contreras,-99.263688,19.312765,,2020
2600,Magdalena Contreras,-99.269304,19.307545,,2020
2601,Magdalena Contreras,-99.270233,19.306972,,2020
2602,Magdalena Contreras,-99.269742,19.307917,,2020
2603,Magdalena Contreras,-99.262845,19.307935,,2020
2604,Magdalena Contreras,-99.255212,19.31681,,2020
2605,Magdalena Contreras,-99.270089,19.308338,,2020
2606,Magdalena Contreras,-99.265151,19.307785,,2020
2607,Magdalena Contreras,-99.262806,19.314408,,2020
2608,Magdalena Contreras,-99.262939,19.312845,,2020
2609,Magdalena Contreras,-99.270121,19.308166,,2020
2610,Magdalena Contreras,-99.269035,19.305368,,2020
2611,Magdalena Contreras,-99.262794,19.307294,,2020
2612,Magdalena Contreras,-99.264089,19.310364,,2020
2613,Magdalena Contreras,-99.264764,19.30896,,2020
2614,Magdalena Contreras,-99.265691,19.31135,,2020
2615,Magdalena Contreras,-99.270749,19.302286,,2020
2616,Magdalena Contreras,-99.254893,19.319499,,2020
2617,Magdalena Contreras,-99.265418,19.304308,,2020
2618,Magdalena Contreras,-99.254839,19.302203,,2020
2619,Magdalena Contreras,-99.270066,19.306921,,2020
2620,Magdalena Contreras,-99.262106,19.309439,,2020
2621,Magdalena Contreras,-99.263972,19.313396,,2020
2622,Magdalena Contreras,-99.26514,19.31203,,2020
2623,Magdalena Contreras,-99.269725,19.306722,,2020
2624,Magdalena Contreras,-99.269737,19.305565,,2020
2625,Magdalena Contreras,-99.262352,19.312752,,2020
2626,Magdalena Contreras,-99.264338,19.312714,,2020
2627,Magdalena Contreras,-99.269725,19.306722,,2020
2628,Magdalena Contreras,-99.263138,19.309092,,2020
2629,Magdalena Contreras,-99.252517,19.319534,,2020
2630,Magdalena Contreras,-99.252871,19.307216,,2020
2631,Magdalena Contreras,-99.260763,19.308463,,2020
2632,Magdalena Contreras,-99.248944,19.306585,,2020
2633,Magdalena Contreras,-99.260276,19.316433,,2020
2634,Magdalena Contreras,-99.267703,19.307402,,2020
2635,Magdalena Contreras,-99.255137,19.306467,,2020
2636,Magdalena Contreras,-99.264956,19.31317,,2020
2637,Magdalena Contreras,-99.252071,19.315332,,2020
2638,Magdalena Contreras,-99.261505,19.305516,,2020
2639,Magdalena Contreras,-99.256179,19.306854,,2020
2640,Magdalena Contreras,-99.27118,19.305395,,2020
2641,Magdalena Contreras,-99.254678,19.317776,,2020
2642,Magdalena Contreras,-99.251682,19.315064,,2020
2643,Magdalena Contreras,-99.254691,19.314348,,2020
2644,Magdalena Contreras,-99.253843,19.317629,,2020
2645,Magdalena Contreras,-99.254699,19.313953,,2020
2646,Magdalena Contreras,-99.270327,19.30504,,2020
2647,Magdalena Contreras,-99.26293,19.307992,,2020
2648,Magdalena Contreras,-99.247878,19.324277,,2020
2649,Magdalena Contreras,-99.255968,19.318201,,2020
2650,Magdalena Contreras,-99.265283,19.309709,,2020
2651,Magdalena Contreras,-99.2698,19.307488,,2020
2652,Magdalena Contreras,-99.264862,19.313136,,2020
2653,Magdalena Contreras,-99.26123,19.316418,,2020
2654,Magdalena Contreras,-99.267619,19.309024,,2020
2655,Magdalena Contreras,-99.259275,19.315236,,2020
2656,Magdalena Contreras,-99.253793,19.302657,,2020
2657,Magdalena Contreras,-99.25914,19.316241,,2020
2658,Magdalena Contreras,-99.254285,19.319696,,2020
2659,Magdalena Contreras,-99.261029,19.310079,,2020
2660,Magdalena Contreras,-99.255125,19.31754,,2020
2661,Magdalena Contreras,-99.261989,19.31284,,2020
2662,Magdalena Contreras,-99.254417,19.314641,,2020
2663,Magdalena Contreras,-99.253843,19.317629,,2020
2664,Magdalena Contreras,-99.255631,19.319203,,2020
2665,Magdalena Contreras,-99.252082,19.314941,,2020
2666,Magdalena Contreras,-99.252883,19.311185,,2020
